"caseid_new","w2_section","w1_partyid7","w1_ppc10017","w1_ppp20071","w1_ppp20072","w1_ppagecat","w1_ppeducat","w1_ppethm","w1_ppRace_1","w1_ppRace_2","w1_ppRace_3","w1_ppRace_4","w1_ppRace_5","w1_ppRace_6","w1_ppgender","w1_pphhhead","w1_pphouse","w1_ppincimp_cat","w1_ppmarit","w1_ppmsacat","w1_PPREG4","w1_pprent","w1_PPT18OV","w1_ppwork","w1_xlgb","w1_partnership_status","w1_prior_identity_lgb","w1_same_sex_couple","w1_same_sex_couple_gender","w1_q4","w1_q5","w1_q6a","w1_q6b","w1_q9","w1_q10","w1_q11","w1_q12","w1_q14","w1_q16","w1_q17","w1_attraction","w1_identity_all","w1_q23","w1_otherdate_all","w1_married","w1_age_when_met","w1_time_from_met_to_rel","w1_subject_race","w1_partner_mother_yrsed","w1_subject_mother_yrsed","w1_partner_yrsed","w1_subject_yrsed","w1_either_internet_adjusted","w1_smart_phone","w1_children_in_hh"
785331,0,5,1,2,2,1,4,1,1,0,0,0,0,0,2,0,3,3,5,1,1,2,1,1,2,3,0,0,0,1,0,1,1,24,12,0,3,9,2,0,1,1,2,2,0,20,1.083251953125,1,NA,12,16,16,0,1,0
792153,1,2,1,2,4,2,4,1,1,0,0,0,0,0,2,0,1,4,6,1,3,1,2,1,2,1,0,0,0,1,0,1,1,29,10,0,4,12,0,1,1,1,3,1,1,25,0,1,NA,16,13,16,1,1,0
796531,0,5,1,-2,5,7,4,5,1,1,0,0,0,1,2,1,1,4,2,1,2,1,1,5,2,2,0,0,0,1,0,1,2,82,14,12,7,13,0,1,1,1,4,1,0,16,28.6666259765625,2,16,17,20,17,0,1,0
799617,1,3,2,2,5,5,3,1,1,0,0,0,0,0,2,1,4,1,1,1,1,1,2,5,2,1,0,0,0,1,0,1,1,69,10,9,4,9,4,1,1,1,4,1,1,18,0.5,1,12,12,13,14,0,0,0
799683,1,5,1,2,4,4,3,1,1,0,0,0,0,0,1,1,1,4,1,1,3,1,3,1,2,1,0,0,0,2,0,1,1,36,11,9,1,9,1,1,1,1,1,1,1,34,4.1666259765625,1,12,12,14,14,0,1,1
806423,1,5,1,1,2,5,2,1,1,0,0,0,0,0,2,1,1,2,1,0,2,1,2,1,2,1,0,0,0,1,0,1,1,65,10,9,3,6,0,3,1,1,3,1,1,17,30.833251953125,1,12,10,13,12,1,1,0
808133,1,1,1,2,5,3,4,1,1,0,0,0,0,0,1,1,1,4,1,1,4,1,2,1,2,1,0,0,0,2,0,1,1,40,12,12,4,13,0,1,1,1,1,1,1,19,0,1,16,17,16,16,0,1,0
810569,1,2,3,-2,5,7,2,1,1,0,0,0,0,0,2,1,1,1,2,1,2,1,1,5,2,2,0,0,0,1,0,1,1,84,11,9,2,7,2,1,1,1,3,1,0,63,0.9166259765625,1,12,11,14,12,0,0,0
811175,1,6,1,2,5,5,3,1,1,0,0,0,0,0,1,1,1,3,1,1,2,1,2,2,2,1,0,0,0,2,0,1,1,67,12,12,7,12,0,1,1,1,4,1,1,25,0,1,16,16,16,14,0,1,0
811853,0,7,1,2,6,1,2,1,1,0,0,0,0,0,2,0,2,2,5,1,1,3,3,4,2,3,1,1,2,2,1,1,1,18,7,11,7,9,3,0,5,3,3,1,0,18,0.1666259765625,1,14,12,11,12,1,1,0
811943,1,1,1,1,1,6,4,1,1,0,0,0,0,0,1,1,1,3,1,1,3,1,1,5,2,1,0,0,0,2,0,1,1,72,10,9,1,9,6,1,1,1,3,1,1,18,0,1,12,12,13,16,0,1,0
812769,1,1,2,1,4,5,1,1,1,0,0,0,0,0,1,1,1,1,1,1,2,2,2,6,2,1,0,0,0,2,0,1,1,58,5,4,1,4,4,1,1,1,1,1,1,15,3,1,7.5,7.5,9,10,0,0,0
813467,1,2,1,2,5,5,2,1,1,0,0,0,0,0,2,1,1,4,1,1,1,1,2,5,2,1,0,0,0,1,0,1,1,61,12,9,2,9,1,2,1,1,3,1,1,22,0.333251953125,1,12,12,16,12,0,1,0
814047,0,NA,-2,NA,NA,4,1,5,1,0,1,0,0,0,1,0,1,1,5,1,2,1,4,6,2,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,9,NA,NA,0
814285,1,3,1,1,1,5,3,2,0,1,0,0,0,0,1,1,1,3,1,1,3,1,2,1,2,1,1,0,0,2,0,1,2,53,10,8,4,9,2,2,1,4,1,1,1,26,0,2,12,12,13,14,0,1,0
815831,1,5,-2,-2,6,4,3,1,1,0,0,0,0,0,1,1,1,2,1,1,1,2,3,6,1,1,1,0,0,2,2,1,1,55,9,9,6,9,0,1,2,4,1,2,1,25,0.0833740234375,1,12,12,12,13,0,NA,0
816853,1,1,1,2,2,6,4,3,0,0,0,1,0,0,2,1,1,3,1,0,4,1,3,5,2,1,0,0,0,1,0,1,1,70,11,9,1,8,7,1,1,1,3,1,1,14,1.25,4,12,12,14,16,0,1,0
817367,1,4,1,-2,5,5,4,1,1,0,0,0,0,0,2,1,2,3,1,1,3,1,3,1,2,1,0,0,0,1,0,1,4,32,10,6,4,9,0,3,1,1,1,1,1,51,0,1,10,12,13,20,1,1,0
820551,0,7,1,-2,6,4,3,1,1,0,0,0,0,0,1,1,2,4,5,1,2,2,1,2,1,3,1,1,1,1,1,1,1,28,10,9,5,12,0,0,5,2,1,2,0,45,0.25,1,12,16,13,13,0,1,0
821909,1,5,1,2,3,4,4,1,1,0,0,0,0,0,1,1,1,3,1,1,2,1,4,1,2,1,0,0,0,2,0,1,1,57,12,12,3,11,2,1,1,1,1,1,1,23,0.25,1,16,14,16,17,0,1,0
822315,1,2,1,-2,6,4,4,1,1,0,0,0,0,0,1,1,1,4,1,1,2,1,5,1,2,1,0,0,0,2,0,1,1,46,13,9,4,11,15,1,1,1,1,1,1,21,0,1,12,14,17,16,0,1,0
823031,1,1,1,1,1,5,4,1,1,0,0,0,0,0,2,1,1,3,1,1,3,1,2,1,2,1,0,0,0,1,0,1,1,75,10,9,1,6,0,3,1,1,3,1,1,25,0.0833740234375,1,12,10,13,16,0,1,0
836007,0,NA,-2,NA,NA,2,4,1,1,0,0,0,0,0,1,0,1,4,5,1,2,1,4,1,2,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,16,NA,NA,0
838597,1,2,1,2,2,5,3,1,1,0,0,0,0,0,1,1,1,3,1,1,2,1,3,1,2,1,0,0,0,2,0,1,1,53,9,9,3,9,3,1,1,1,1,1,1,30,0.0833740234375,1,12,12,12,14,1,1,0
842437,1,3,2,-2,4,5,2,1,1,0,0,0,0,0,2,1,1,1,3,1,2,1,1,1,2,2,0,0,0,1,0,1,1,61,11,12,1,9,5,1,1,1,3,1,0,44,0.0833740234375,1,16,12,14,12,1,0,0
844189,1,2,1,2,4,4,4,1,1,0,0,0,0,0,1,1,1,4,6,1,4,1,2,1,2,2,0,0,0,2,0,1,1,47,12,12,5,12,0,0,1,1,1,1,0,43,2.1666259765625,1,16,16,16,17,0,1,0
844865,1,7,1,1,1,6,2,2,0,1,0,0,0,0,2,1,1,1,1,1,3,1,1,5,2,1,0,0,0,1,0,1,2,78,9,4,5,4,3,1,1,1,1,1,1,20,0,2,7.5,7.5,12,12,0,1,0
846827,1,1,1,1,2,3,3,1,1,0,0,0,0,0,1,1,1,3,1,1,4,2,4,1,2,1,0,0,0,2,0,1,1,39,12,9,1,12,2,1,1,1,1,1,1,27,0,1,12,16,16,13,1,1,1
847729,1,5,2,1,6,7,2,1,1,0,0,0,0,0,1,1,1,2,1,0,3,1,2,5,2,1,0,0,0,2,0,1,1,73,10,9,3,4,0,1,1,1,3,1,1,21,0,1,12,7.5,13,12,0,0,0
850717,0,3,1,1,2,1,3,1,1,0,0,0,0,0,2,0,1,4,5,1,3,1,4,1,2,3,0,0,0,1,0,1,1,27,9,9,2,12,4,0,1,1,1,1,0,18,0,1,12,16,12,13,1,1,0
853511,0,7,2,2,6,6,4,1,1,0,0,0,0,0,1,1,4,2,4,0,1,1,1,1,2,1,0,0,0,2,0,1,1,70,12,12,6,4,0,1,1,1,1,1,1,20,0.25,1,16,7.5,16,16,0,0,0
854869,1,5,1,-2,5,6,4,1,1,0,0,0,0,0,2,1,1,4,1,1,4,1,2,5,2,1,0,0,0,1,0,1,1,76,14,13,4,8,0,1,1,1,4,1,1,21,0.25,1,17,12,20,17,0,1,0
855297,1,7,1,-2,5,4,2,2,0,1,0,0,0,0,2,1,1,1,1,1,3,1,4,4,2,1,0,0,0,1,0,1,2,55,8,9,4,9,10,2,1,1,3,1,1,NA,NA,2,12,12,12,12,0,1,1
855367,1,1,2,-2,6,6,2,1,1,0,0,0,0,0,2,1,1,2,1,0,4,1,2,7,2,1,0,0,0,1,0,1,1,78,11,4,3,9,0,2,1,1,4,1,1,39,0.0833740234375,1,7.5,12,14,12,0,0,0
859445,1,6,1,2,2,4,3,4,0,0,0,0,0,1,2,0,1,3,1,1,2,1,2,1,2,1,0,0,0,1,0,2,1,46,11,3,5,1,7,1,1,1,3,1,1,21,0.3333740234375,5,5.5,0,14,14,0,1,1
861113,1,7,1,2,3,5,2,1,1,0,0,0,0,0,2,1,1,3,1,1,2,1,3,7,2,1,0,0,0,1,0,1,1,61,9,5,7,9,13,1,1,1,3,1,1,15,0.5833740234375,1,9,12,12,12,0,1,0
865265,0,5,2,-2,6,6,2,1,1,0,0,0,0,0,2,1,2,2,3,1,4,1,1,5,2,3,0,0,0,1,0,1,1,67,9,9,4,9,0,4,1,1,3,1,0,53,0.0833740234375,1,12,12,12,12,0,0,0
867449,1,3,1,1,2,3,4,2,0,1,0,0,0,0,2,1,1,3,1,1,3,1,2,1,2,1,0,0,0,1,0,1,2,43,13,12,6,13,6,1,1,1,3,1,1,34,0.4166259765625,2,16,17,17,17,0,1,0
867567,1,2,1,2,2,4,4,1,1,0,0,0,0,0,1,1,1,4,1,1,3,1,2,7,2,1,0,0,0,2,0,1,1,45,14,13,1,10,0,1,1,1,3,1,1,42,0.0833740234375,1,17,13,20,16,0,1,1
868743,1,3,-2,-2,6,6,3,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,5,2,1,0,0,0,2,0,1,1,71,10,9,1,4,0,1,1,1,2,1,1,16,2.75,1,12,7.5,13,13,0,NA,0
873917,0,6,1,1,2,2,4,2,0,1,0,0,0,0,2,1,3,3,5,1,4,2,3,1,2,2,0,0,0,1,0,1,2,25,10,13,4,12,5,0,1,1,1,1,0,27,0.3333740234375,2,17,16,13,16,0,1,0
874193,1,6,1,2,4,5,2,1,1,0,0,0,0,0,1,1,1,2,1,1,1,1,2,1,2,1,0,0,0,2,0,1,1,50,9,9,5,9,10,1,1,1,1,1,1,19,0.5,1,12,12,12,12,0,1,0
876181,1,2,1,2,5,5,1,1,1,0,0,0,0,0,1,1,1,2,3,1,2,1,1,1,2,2,0,0,0,2,0,1,1,43,11,9,4,9,1,2,1,1,3,1,0,50,0,1,12,12,14,10,1,1,1
882717,1,7,1,-2,3,5,4,1,1,0,0,0,0,0,1,1,2,3,3,1,4,1,2,1,1,2,1,1,1,1,1,1,1,53,10,9,7,9,0,1,5,2,1,1,0,37,3.25,1,12,12,13,17,0,1,0
882735,1,3,2,1,1,6,4,1,1,0,0,0,0,0,1,1,1,4,1,0,1,1,3,2,2,1,0,0,0,2,0,1,1,55,11,11,3,10,5,1,1,1,1,1,1,34,2.416748046875,1,14,13,14,20,0,0,0
888165,0,5,3,2,3,6,1,1,1,0,0,0,0,0,2,1,4,1,2,1,3,1,1,5,2,1,0,0,0,1,0,1,1,72,4,2,4,2,3,1,1,1,3,1,1,14,1.5833740234375,1,2.5,2.5,7.5,10,0,0,0
892115,1,5,1,2,5,2,2,1,1,0,0,0,0,0,2,1,4,1,6,0,2,1,2,1,2,2,0,0,0,1,0,1,1,27,8,9,4,10,10,0,1,1,3,1,0,17,0.416748046875,1,12,13,12,12,0,1,1
894473,1,3,1,2,4,6,2,5,1,0,1,1,0,0,2,1,1,3,1,1,1,1,2,5,2,1,0,0,0,1,0,1,1,75,12,4,7,4,0,1,1,1,2,1,1,10,5,4,7.5,7.5,16,12,0,1,0
900463,1,2,2,2,2,6,4,1,1,0,0,0,0,0,1,1,1,3,1,0,2,1,2,5,2,1,0,0,0,2,0,1,1,70,11,9,3,9,0,1,1,1,1,1,1,18,0.3333740234375,1,12,12,14,17,0,0,0
903051,1,6,-2,2,4,2,2,1,1,0,0,0,0,0,1,0,1,2,5,1,1,1,5,1,2,2,0,0,0,2,0,1,1,25,12,10,3,12,6,0,1,1,3,1,0,23,0.1666259765625,1,13,16,16,12,0,NA,1
908663,1,2,1,1,2,4,4,1,1,0,0,0,0,0,2,1,1,2,1,1,2,1,4,7,2,1,0,0,0,1,0,1,1,57,12,9,1,10,7,1,1,1,3,1,1,18,4.5,1,12,13,16,16,0,1,0
912559,1,7,1,-2,6,2,4,1,1,0,0,0,0,0,2,1,3,1,6,1,4,2,3,1,2,2,0,0,0,1,0,1,1,25,8,8,4,14,2,0,1,1,2,1,0,24,0,1,12,20,12,16,1,1,0
916551,1,6,1,2,3,4,4,4,1,0,0,0,0,0,1,1,1,2,1,1,3,1,2,1,2,1,0,0,0,2,0,2,1,46,12,9,6,6,6,1,2,1,1,1,1,31,0.0833740234375,1,12,10,16,17,0,1,1
924575,1,6,1,-2,6,4,4,3,0,0,0,1,0,0,2,1,2,4,3,1,1,1,1,1,2,2,0,0,0,1,0,1,1,55,13,9,6,12,0,1,1,1,1,1,0,37,0.25,4,12,16,17,20,0,1,0
933409,1,1,2,2,6,4,3,1,1,0,0,0,0,0,2,1,4,2,1,1,4,1,1,1,2,1,0,0,0,1,0,1,1,67,6,9,4,5,2,2,1,1,1,1,1,42,0,1,12,9,10,13,0,0,0
948417,1,5,2,-2,5,4,4,1,1,0,0,0,0,0,1,1,1,4,1,1,3,1,3,1,2,1,0,0,0,2,0,1,1,52,14,14,4,13,0,2,1,1,1,1,1,31,3.4166259765625,1,20,17,20,20,0,0,0
957155,1,1,1,2,5,4,3,1,1,0,0,0,0,0,2,1,1,4,1,1,4,1,5,2,2,1,0,0,0,1,0,1,1,52,9,4,1,2,2,1,1,1,3,1,1,19,0.0833740234375,1,7.5,2.5,12,13,0,1,1
957305,0,1,2,2,5,5,4,1,1,0,0,0,0,0,1,1,1,3,5,1,4,1,1,5,2,3,0,0,0,2,0,1,1,64,10,9,5,12,0,0,1,1,1,1,0,58,0.5833740234375,1,12,16,13,17,0,0,0
957901,0,3,1,-2,4,2,2,5,1,0,1,0,0,0,2,1,4,1,3,0,3,2,3,1,1,3,1,0,0,1,2,1,4,39,9,9,4,9,5,1,2,4,1,1,0,30,0,3,12,12,12,12,0,1,0
959621,1,2,1,1,2,3,3,1,1,0,0,0,0,0,2,1,1,3,1,1,4,1,2,7,2,1,0,0,0,1,0,1,1,46,12,12,1,9,3,1,1,1,3,1,1,23,0,1,16,12,16,13,0,1,1
962359,1,5,1,2,4,6,3,5,1,0,1,0,0,0,1,0,1,4,3,1,4,1,2,5,2,2,0,0,0,2,0,1,1,65,10,10,6,9,0,4,1,1,2,2,0,68,0.083251953125,3,13,12,13,14,1,1,0
964713,1,6,2,2,5,6,3,1,1,0,0,0,0,0,2,1,1,4,1,0,4,1,2,5,2,1,0,0,0,1,0,1,1,69,11,9,3,9,0,2,1,1,2,1,1,32,1.083251953125,1,12,12,14,13,0,0,0
978383,0,2,1,2,6,6,3,3,0,0,1,0,0,0,2,1,1,1,2,0,3,1,2,5,2,3,0,0,0,1,0,1,1,81,10,9,1,9,0,3,1,1,1,1,0,24,0,3,12,12,13,13,0,1,0
981251,1,3,1,2,2,5,4,1,1,0,0,0,0,0,1,1,1,4,1,1,4,1,2,5,2,1,0,0,0,2,0,1,1,63,13,13,4,9,0,1,1,1,3,1,1,17,0.75,1,17,12,17,16,0,1,0
981685,1,1,1,2,6,4,3,1,1,0,0,0,0,0,1,1,2,4,1,1,3,1,2,1,2,1,0,0,0,2,0,1,1,49,11,9,4,7,0,1,1,1,2,1,1,17,0.6666259765625,1,12,11,14,14,0,1,0
982323,1,7,1,2,5,5,4,4,1,0,0,0,0,0,2,1,1,3,3,1,1,1,3,1,2,2,0,0,0,1,0,1,1,50,9,9,4,9,1,1,1,1,3,1,0,51,0.333251953125,1,12,12,12,16,0,1,0
983511,1,6,1,1,6,4,3,1,1,0,0,0,0,0,2,1,1,2,3,1,4,1,2,1,2,2,0,0,0,1,0,1,1,63,9,9,3,7,1,1,1,1,1,1,0,46,0,1,12,11,12,13,0,1,0
985963,1,5,2,1,1,5,2,2,0,1,0,0,0,0,1,1,1,1,1,1,3,1,2,4,2,1,0,0,0,2,0,1,2,63,9,7,3,8,6,1,1,1,4,1,1,14,2.9166259765625,2,11,12,12,12,0,0,0
989811,1,2,1,-2,6,5,3,1,1,0,0,0,0,0,1,1,1,3,1,1,1,1,2,1,2,1,0,0,0,2,0,1,1,57,9,9,5,9,1,1,1,1,1,1,1,19,1.666748046875,1,12,12,12,13,0,1,0
998173,0,3,2,-2,6,4,3,1,1,0,0,0,0,0,1,0,3,1,5,1,1,2,1,1,2,3,0,0,0,2,0,1,1,39,12,14,7,5,2,0,1,1,1,1,0,29,0.6666259765625,1,20,9,16,13,0,0,0
999415,1,7,1,-2,6,4,3,1,1,0,0,0,0,0,1,1,1,3,1,0,2,1,2,1,2,1,0,0,0,2,0,1,1,62,9,4,7,9,1,1,1,1,1,1,1,25,0.5,1,7.5,12,12,14,0,1,0
1000407,1,3,1,2,4,5,4,4,1,0,0,0,0,0,1,1,1,2,1,1,3,1,3,5,2,1,0,0,0,2,0,1,1,62,12,9,4,9,4,1,1,1,1,1,1,22,0.9166259765625,1,12,12,16,16,0,1,0
1001637,1,2,1,-2,6,5,2,1,1,0,0,0,0,0,2,1,4,3,1,1,3,1,2,1,2,1,0,0,0,1,0,1,1,58,9,8,3,8,0,2,1,1,2,1,1,32,0.0833740234375,1,12,12,12,12,0,1,0
1002587,1,2,1,-2,5,3,2,1,1,0,0,0,0,0,2,0,1,4,1,1,1,1,2,7,2,1,0,0,0,1,0,1,1,41,12,0,4,12,0,1,1,1,3,1,1,18,0.0833740234375,1,NA,16,16,12,0,1,1
1004329,1,2,1,2,2,1,3,1,1,0,0,0,0,0,2,1,1,3,1,1,4,1,1,1,2,1,0,0,0,1,0,1,1,24,11,9,2,11,8,1,1,1,1,1,1,19,0,1,12,14,14,14,0,1,0
1011851,1,1,1,-2,6,3,4,1,1,0,0,0,0,0,2,1,1,4,1,1,2,1,2,7,2,1,0,0,0,1,0,1,1,53,12,9,1,9,5,1,1,1,3,1,1,22,0.5,1,12,12,16,16,0,1,1
1012131,0,2,1,2,2,6,4,1,1,0,0,0,0,0,1,1,1,4,5,1,2,1,1,2,2,3,0,0,0,2,0,1,1,56,12,9,3,9,0,0,1,1,1,1,0,45,0,1,12,12,16,20,0,1,0
1016635,1,5,1,1,2,3,4,3,0,0,0,1,0,0,1,1,2,4,1,1,4,2,2,1,2,1,0,0,0,2,0,1,4,36,14,9,5,11,0,1,1,1,2,1,1,36,0.416748046875,4,12,14,20,17,0,1,1
1017969,0,7,2,1,4,5,3,2,0,1,0,0,0,0,2,1,2,1,3,1,1,2,3,4,2,2,0,0,0,1,0,1,2,62,9,9,4,9,2,0,1,1,3,1,0,41,0,2,12,12,12,13,0,0,0
1021941,1,3,1,2,4,3,4,1,1,0,0,0,0,0,1,1,1,3,1,1,2,1,2,1,2,1,0,0,0,2,0,1,1,44,13,9,3,9,7,1,1,1,1,1,1,23,0.25,1,12,12,17,16,0,1,1
1026725,0,7,1,-2,6,2,3,1,1,0,0,0,0,0,2,1,3,2,6,1,2,2,1,1,2,2,0,0,0,1,0,2,5,26,10,6,7,9,3,0,1,1,3,1,0,24,0.4166259765625,1,10,12,13,13,0,1,0
1029147,0,7,1,-2,5,5,4,1,1,0,0,0,0,0,2,1,2,1,3,1,2,1,1,1,2,3,0,0,0,1,0,1,1,70,12,9,4,6,0,1,1,1,1,1,0,46,0.083251953125,1,12,10,16,17,0,1,0
1029543,0,7,3,2,5,5,1,4,0,0,0,0,0,1,2,0,1,1,2,1,4,3,1,5,2,3,0,0,0,1,0,1,5,59,1,8,4,6,5,4,1,1,3,1,0,53,1.1666259765625,5,12,10,0,10,0,0,0
1033007,1,2,-2,2,2,5,4,1,1,0,0,0,0,0,1,1,1,3,1,1,3,1,2,2,2,1,0,0,0,2,0,1,2,55,13,9,2,9,0,2,1,1,3,2,1,35,0.416748046875,1,12,12,17,17,0,NA,1
1037231,1,3,1,1,2,5,4,1,1,0,0,0,0,0,2,1,1,3,1,1,3,1,2,1,2,1,0,0,0,1,0,1,1,59,12,13,3,9,10,1,1,1,1,1,1,16,0.1666259765625,1,17,12,16,17,0,1,0
1041195,0,NA,-2,NA,NA,6,3,5,1,0,1,0,0,0,1,1,3,1,5,1,4,2,1,5,2,4,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,14,NA,NA,0
1049013,1,3,1,2,1,6,4,1,1,0,0,0,0,0,2,1,1,3,1,1,3,1,2,5,2,1,0,0,0,1,0,1,1,72,13,9,1,9,13,1,1,1,3,1,1,21,0.1666259765625,1,12,12,17,17,0,1,0
1053391,1,1,1,1,2,2,4,1,1,0,0,0,0,0,1,0,1,3,5,0,3,1,3,1,2,2,0,0,0,2,0,1,1,22,12,9,1,13,1,0,1,1,1,1,0,22,0.083251953125,1,12,17,16,16,0,1,0
1054963,1,3,1,1,1,4,3,5,1,0,1,0,0,0,1,1,1,2,1,0,2,1,3,1,2,1,0,0,0,2,0,1,1,50,12,9,3,3,2,1,1,1,3,1,1,28,0,3,12,5.5,16,14,0,1,0
1058659,1,6,1,2,4,5,3,4,1,0,0,1,1,1,2,1,1,4,1,1,4,1,5,1,2,1,0,0,0,1,0,2,1,56,12,11,6,9,11,2,1,1,3,1,1,29,0.333251953125,4,14,12,16,14,0,1,0
1059357,1,1,1,2,5,5,2,1,1,0,0,0,0,0,2,1,1,3,1,1,2,1,5,5,2,1,0,0,0,1,0,1,1,61,10,5,1,8,30,3,1,1,3,1,1,16,33.1666259765625,1,9,12,13,12,0,1,1
1070983,1,5,2,-2,6,7,4,1,1,0,0,0,0,0,1,1,1,3,1,1,1,1,2,5,2,1,0,0,0,2,0,1,1,78,12,12,5,12,0,1,1,1,1,1,1,14,0,1,16,16,16,20,0,0,0
1073943,1,3,1,2,4,4,3,1,1,0,0,0,0,1,1,1,1,2,1,1,3,1,3,1,2,1,0,0,0,2,0,1,1,49,10,13,3,5,0,2,1,1,1,1,1,25,0.1666259765625,1,17,9,13,13,0,1,0
1077443,1,7,1,-2,2,7,4,1,1,0,0,0,0,0,1,1,1,4,1,1,4,1,2,5,2,1,0,0,0,2,0,1,1,76,12,11,7,10,2,1,1,1,1,1,1,31,0.0833740234375,1,14,13,16,17,0,1,0
1080635,1,3,2,2,5,7,2,1,1,0,0,0,0,0,1,1,1,1,1,1,4,2,2,2,2,1,0,0,0,2,0,1,1,75,9,9,3,9,6,1,1,1,1,1,1,25,0.333251953125,1,12,12,12,12,0,0,0
1088237,1,1,1,-2,0,4,3,1,1,0,0,0,0,0,1,0,5,4,4,1,3,3,1,1,2,1,0,0,0,2,0,1,1,49,11,9,1,9,1,NA,1,1,3,1,1,23,0.6666259765625,1,12,12,14,14,0,1,0
1094321,0,2,2,2,2,6,2,1,1,0,0,0,0,0,2,1,1,3,2,1,1,1,1,5,2,3,0,0,0,1,0,1,1,69,12,9,4,9,3,1,1,1,3,1,0,15,1.5,1,12,12,16,12,0,0,0
1095985,1,7,1,-2,2,5,4,1,1,0,0,0,0,0,2,1,2,4,1,1,1,1,2,1,1,1,1,0,0,1,2,1,1,64,12,9,4,13,4,2,2,4,2,1,1,48,0,1,12,17,16,17,1,1,0
1097625,1,7,1,1,3,5,4,1,1,0,0,0,0,0,1,1,1,4,1,1,2,1,2,1,2,1,0,0,0,2,0,1,1,60,12,9,5,9,23,1,1,1,1,1,1,24,0,1,12,12,16,17,0,1,0
1100227,1,5,1,1,4,4,1,1,0,0,0,0,0,1,2,1,4,1,1,0,2,1,2,5,2,1,0,0,0,1,0,1,1,55,8,10,5,9,0,NA,1,1,3,1,1,24,0,5,13,12,12,11,0,1,0
1101051,1,5,1,2,4,5,3,1,1,0,0,0,0,0,1,1,1,4,1,1,1,1,2,1,2,1,0,0,0,2,0,1,4,52,11,12,5,7,5,1,1,1,1,1,1,22,0.4166259765625,1,16,11,14,13,0,1,0
1101235,1,7,1,2,4,6,4,1,1,0,0,0,0,0,2,1,1,2,1,1,1,1,1,5,2,1,0,0,0,1,0,1,1,67,12,9,7,12,6,1,1,1,4,1,1,17,0.166748046875,1,12,16,16,16,0,1,0
1105539,1,6,1,2,2,3,4,1,1,0,0,0,0,0,2,1,1,4,1,1,3,1,2,1,2,1,0,0,0,1,0,1,1,39,12,9,4,14,0,1,1,1,3,1,1,12,5.5833740234375,1,12,20,16,16,0,1,1
1107709,1,6,1,2,2,5,4,1,1,0,0,0,0,0,1,1,1,4,1,1,4,1,7,1,2,1,0,0,0,2,0,1,1,54,11,11,6,9,0,1,1,1,1,1,1,21,0.0833740234375,1,14,12,14,16,0,1,0
1113635,1,5,1,-2,6,2,3,1,1,0,0,0,0,0,2,1,1,1,1,1,3,2,3,1,1,1,1,0,0,1,2,1,1,33,9,11,4,10,10,2,3,4,1,1,1,17,0.5,1,14,13,12,13,0,1,1
1113897,0,1,2,1,2,4,2,1,1,0,0,0,0,0,2,1,3,1,3,1,2,2,1,1,2,3,0,0,0,1,0,1,1,54,4,9,4,11,0,1,1,1,1,2,0,17,0.083251953125,1,12,14,7.5,12,0,0,0
1115473,1,1,2,2,2,7,2,1,1,0,0,0,0,0,2,1,3,2,1,1,1,2,2,5,2,1,0,0,0,1,0,1,1,91,8,8,1,8,0,2,1,1,4,1,1,33,0,1,12,12,12,12,0,0,0
1116971,1,5,2,2,5,6,3,1,1,0,0,0,0,0,1,1,2,2,1,1,3,1,2,5,2,1,0,0,0,2,2,1,1,71,13,10,3,14,0,1,1,1,3,1,1,22,2.9166259765625,1,13,20,17,13,0,0,0
1119259,1,4,1,-2,6,4,2,1,1,0,0,0,0,0,2,1,3,2,1,1,2,2,2,2,2,1,0,0,0,1,0,1,1,57,9,9,3,9,2,1,1,1,2,1,1,20,0,1,12,12,12,12,0,1,0
1122491,1,7,1,-2,6,3,4,1,1,0,0,0,0,0,1,1,2,3,1,1,1,1,2,1,2,1,1,0,0,2,2,1,4,37,14,9,4,9,0,1,2,4,1,1,1,22,0.083251953125,1,12,12,20,20,0,1,1
1123417,1,2,2,2,5,6,2,1,1,0,0,0,0,0,2,1,1,2,1,1,1,1,2,5,2,1,0,0,0,1,0,1,1,75,9,9,1,9,1,1,1,1,4,1,1,20,0.0833740234375,1,12,12,12,12,0,0,0
1126257,1,7,1,-2,2,5,4,1,1,0,0,0,0,0,1,1,1,4,1,1,1,1,3,1,2,1,0,0,0,2,2,1,1,62,13,8,7,9,2,1,1,1,1,1,1,28,0.1666259765625,1,12,12,17,17,0,1,0
1127787,1,6,3,1,6,5,2,1,1,0,0,0,0,0,2,1,3,1,1,1,3,2,2,6,2,1,0,0,0,1,0,1,3,58,9,9,4,3,0,3,1,1,4,1,1,27,0.0833740234375,1,12,5.5,12,12,0,0,0
1129859,1,6,1,1,2,7,4,1,1,0,0,0,0,0,1,1,3,4,1,1,2,2,2,5,2,1,0,0,0,2,0,1,1,73,8,6,7,5,1,2,1,1,1,1,1,57,0.8333740234375,1,10,9,12,17,0,1,0
